URL,SongName,Artist,Lyricist,Composer,Lyric,Sales_Date,CD_Number
https://www.uta-net.com/song/7969/,雨に消えたジョガー,松任谷由実,松任谷由実,松任谷由実,あたたかい朝もやが雨になる眠った通りを響かせうつむいたランナーがあらわれるおととしの夏休みあの人のタイムをおどけて計った彼は今かけているシーツの闇を病気の名前は Myelogenous Leukemia図書館のいすはひどく冷たくできるなら肩をよせ走りたい雨に消えて彼だけ知らないなぜみんなが気づかうかもうすぐひとりでボートに乗るの去ってゆくオレンヂのトランクスやっぱりちがう人なのね過ぎた日のまぼろしを見ていたのできるなら肩をよせ走りたい雨に消えて,：1999/02/2,：TOCT-106
https://www.uta-net.com/song/155317/,雨に願いを,松任谷由実,松任谷由実,松任谷由実,窓に寄せた泣き顔　光る雨粒降りてくる　たくさんの　なにかいいこととなりに来て　すわって　ほら手をふればゆっくりと回りだす　メリーゴーラウンド意味のない出来事　ひとつもないのに忘れてゆくのが　こわいときにはどうかわたしを　ただ抱きしめてじっとそのまま　ただ抱きしめてあざやかだね　ひまわり　うなづく　滴いつの日か　よみがえる　夏のシーン心を促す　見えない時計は止められないこと　わかっていてもどうかわたしを　ただ抱きしめてじっとそのまま　雨音きいてどうかわたしを　ただ抱きしめてじっとそのまま　雨音きいていつもわたしが　そばにいることたしかめられるように　ただ抱きしめて,：2013/11/2,：TYCT-601
https://www.uta-net.com/song/39777/,雨のステイション,松任谷由実,荒井由実,荒井由実,新しい誰かのためにわたしなど 思い出さないで声にさえもならなかった あのひと言を季節は運んでく 時の彼方六月は蒼く煙ってなにもかもにじませている雨のステイション会える気がしていくつ人影見送っただろう霧深い町の通りをかすめ飛ぶつばめが好きよ心 縛るものをすててかけてゆきたいなつかしい腕の中 今すぐにも六月は蒼く煙ってなにもかもにじませている雨のステイション会える気がしていくつ人影見送っただろう雨のステイション会える気がしていくつ人影見送っただろう,：2001/11/1,：TOCT-247
https://www.uta-net.com/song/7958/,雨の街を,松任谷由実,荒井由実,荒井由実,夜明けの雨はミルク色 静かな街にささやきながら 降りて来る 妖精たちよ誰かやさしくわたしの肩を抱いてくれたらどこまでも遠いところへ 歩いてゆけそう庭に咲いてるコスモスに 口づけをして垣根の木戸の鍵をあけ 表に出たらあなたの家まですぐにおはようを言いにゆこうどこまでも遠いところへ 歩いてゆけそう夜明けの空はブドウ色 街のあかりをひとつひとつ消していく 魔法つかいよいつか眠い目をさまし こんな朝が来てたらどこまでも遠いところへ歩いてゆけそうよ誰かやさしくわたしの肩を抱いてくれたらどこまでも遠いところへ 歩いてゆけそう誰かやさしくわたしの肩を抱いてくれたらどこまでも遠いところへ 歩いてゆけそう,,
https://www.uta-net.com/song/39775/,ありのままを抱きしめて,松任谷由実,松任谷由実,松任谷由実,Don't you know? あなたは本当の自分を見てないのDon't say no 私を天使みたいに 見ているのねえ わかって ねえ わかってよ ねえ私の翼は こんなに汚れてるStop your dream はやく目を覚ましてStop your dream 瞳 そらさないでありのままを抱きしめてDon't you know? あなたはあなたの悪魔を知らないのねえ 笑って ねえ 笑ってよ ねえそして もう一度 私を殺してよStop your dream はやくそこから出てStop your dream ここで 確め合おうありのままを抱きしめてStop your dream はやく目を覚ましてStop your dream 瞳 そらさないでStop your dream はやくそこから出てStop your dream ここで 確め合おうStop your dream はやく目を覚ましてStop your dream 瞳 そらさないでStop your dream はやくそこから出てStop your dream ここで 確め合おう,：1997/02/2,：TOCT-983
https://www.uta-net.com/song/155313/,Early Springtime,松任谷由実,松任谷由実,松任谷由実,春　夕靄の中に　小さな汽笛がした肩をよせて橋にもたれて　心は旅に出ようまわり道したのは　ようやく気づくため取り戻せない時間なんて　なにひとつもないことなぜ　あなたといると　涙がでるの独りだった日々が　いじらしくなるの春　潤んだ灯りに　なつかしい匂いがした重なり合う自転車の影　風に揺れているけどもう　あなたといれば　怖くないから明日はあたたかい　予感がしているの2羽のカモメ　回っている5時の鐘が　響いているゆっくりと　ペダル　ゆっくりと踏んで家へ帰ろうなぜ　あなたといると　涙がでるの独りだった日々が　いじらしくなるのもう　あなたといれば　怖くないから明日はあたたかい　予感がしているの,：2013/11/2,：TYCT-601
https://www.uta-net.com/song/24367/,「いちご白書」をもう一度,松任谷由実,荒井由実,荒井由実,いつか君といった　映画がまたくる授業を抜け出して　二人で出かけた哀しい場面では　涙ぐんでた素直な横顔が　今も恋しい雨に破れかけた　街角のポスターに過ぎ去った昔があざやかに　よみがえる君もみるだろうか 「いちご白書」を二人だけのメモリー　どこかでもう一度僕は無精ヒゲと　髪をのばして学生集会へも　時々出かけた就職が決まって　髪をきってきた時もう若くないさと君にいいわけしたね君もみるだろうか 「いちご白書」を二人だけのメモリー　どこかでもう一度雨に破れかけた　街角のポスターに過ぎ去った昔があざやかに　よみがえる君もみるだろうか 「いちご白書」を二人だけのメモリー　どこかでもう一度二人だけのメモリー　どこかでもう一度,：2003/12/1,：TOCT-254
https://www.uta-net.com/song/8153/,一緒に暮らそう,松任谷由実,松任谷由実,松任谷由実,ねえ さっき思いついた粉雪が舞って来たときさよならを云わなくてもいい方法そんな驚いた顔で 立ち止まらないで輝く街はウィンターセール 黄昏おちて部屋のドアを開けたら 一緒に暮らそうそう きっとうまくゆくわ横顔をそっと見ていたらやがて来る New Year が待ちどおしくてはじめて二人同時に年とってゆくのよ街燈がうるんでる キャンドルみたいポケットで手をつなぎ 愛しているウィンドウの食器が素敵だったせいじゃない眩い街はワンダーランド 微笑み映す人ごみを抜けだして 一緒に暮らそう長いこと探したの 今やっと会えたのふりしきる粉雪の祝福してる運命をつかまえた 愛しているゆき交うクラクションもせきたてているタクシーにとび込んで 一緒に暮らそう輝く街はウィンターセール 黄昏おちて部屋のドアを開けたら 一緒に暮らそう,：1999/02/2,：TOCT-106
https://www.uta-net.com/song/54318/,稲妻の少女,松任谷由実,Yumi Matsutoya,Yumi Matsutoya,She's a lightning lightning Lightning Bolt.She's a lightning lightning Lightning Bolt.エンジン・フードで卵が焼けるほどあの娘はとばして浜辺についたゆうべ天気図にたくさん線ひいて台風の位置を確めたのさ今日をのがしたらお目にかかれない逆巻くチューブに鳥肌がたつ白いしぶきが雲ならば　humあの娘のボードは閃く稲妻She's a lightning lightning Lightning Bolt.She's a lightning lightning Lightning Bolt.何のたしにもならないことにムキになれる　あなたがいちばん好きコーラの空びん並べるみたいにさあの娘は男をスラロームするゆうべ胸もとの双子座ペンダントあとがつくくらい抱きしめたのに今日をのがしたらお目にかかれないバレーのようなカット・バックに白いしぶきが帽子なら　humあの娘は手品で飛び出す銀鳩白いしぶきが雲ならば　humあの娘のボードは閃く稲妻She's a lightning lightning Lightning Bolt.She's a lightning lightning Lightning Bolt.,,
https://www.uta-net.com/song/8584/,命の花,松任谷由実,YUMI MATSUTOYA,YUMI MATSUTOYA,燃える太陽さえ　燃やすほど狂おしいこの想いを　抱いて　泣いている恋はゆらめく灼熱の花心を焼き尽くすまで　けっして　枯れはしないSha la la la　熱いキスは　秘密のエントランス二度とは戻れないSha la la la　指先から痺れる棘にさされエデンの園　追われるのよ離さないで　離れないわ　世界が灰になってもあなたとなら　あなたとなら　死んでもいいの私の恋は　輝く炎　命の花荒れる荒波も　のみ込むほど昂まってゆく想いに　乱れ　ふるえてる恋は嵐の中で咲く花踏みにじられてゆくほど　紅く紅く　ひらくSha la la la　見つめる目は　哀しい天使の罠さよならのはじまりSha la la la　首に胸に涙の粒を撒いてネプチューンの夢を見るの離さないで　離れないわ　世界が海に落ちてもあなたとなら　あなたとなら　死んでもいいの私の恋は　激しいしぶき　命の花,：1995/12/0,：TOCT-930
https://www.uta-net.com/song/111232/,今すぐレイチェル,松任谷由実,松任谷由実,松任谷由実,黒い瞳ミラーのように　僕の心映す細いネイル　スティールのように　あつい胸もひき裂くAh　埋められたチップの思い出はニセモノラジオのヒットソングをくりかえす今すぐレイチェル　きみを救いたい電脳の森で迷ったエンジェル　かならずリアルな愛をつかもうアンサーフォンに残されたノイズ　耳をすましきけばSOSOSOSOS…　ループになるメッセージAh　覚えているんだね　夏の朝の匂い冬をつれ去る　風のいろ今すぐレイチェル　きみを救いたい洗脳の檻を破ってエンジェル　愛しているんだよ　きみの全てをロックがほどけて　涙で笑って夢から現へ　ゆっくり記憶のドアが開く開く今すぐレイチェル　きみを救いたい電脳の森で出逢ったエンジェル　かならずリアルな愛をつかもう今すぐレイチェル　きみを救いたい洗脳の檻で破ってエンジェル　愛しているんだよ　きみの全てを,,
https://www.uta-net.com/song/155318/,今だけを きみだけを,松任谷由実,松任谷由実,松任谷由実,今だけを　愛だけを　きみだけを　みつめようもう かえらぬ過去を　ただ悔やんでみたりもっともっと　変われる明日を　ただ 皮肉ってたり心 怯むうちに　時は流れていった今だけを　信じようなぜ あきらめないのって　きみはわらってもいいもっともっと　こっちをむいて　ただ それだけでいい泣いているぼくに　きみは永遠のヴィーナス薔薇の鎖に止められたままで　翼広げようとするけれど憧れと絶望が　引き裂くこの世界きみだけを　みつめたいまだ きみを知らない　きみの全てが欲しいもっともっと　好きになりたい　ただ みつめていたい心 騙すうちに　愛は流れるから憧れと絶望が　引き裂くこの世界今だけを　愛だけを　きみだけを　みつめよう今だけを　愛だけを　きみだけを　みつめよう,：2013/11/2,：TYCT-601
https://www.uta-net.com/song/37972/,入江の午後3時,松任谷由実,YUMI MATSUTOYA,YUMI MATSUTOYA,濡れたシャツをしぼって胸の下で結んだら照り返す陽差しより　あなたの瞳肌をさすの気にしないと笑って傷心をきくけれど美しくできるのよ言葉にすれば過ぎた恋は口に出さずにやいてくれたら私　ホロリと沖を見て　Fall in love again空の青さ深まりこの入江も秋になるその頃は二人とも同じ夕陽をどこで見るの又　来年会えるよ珊瑚礁が恋しけりゃ今はただ　いどころも明日も告げず砂に立つの髪がまとわる　うなじのあたりあなた見ている気がしたら　Fall in love again口に出さずにやいてくれたら私　ホロリと沖を見て　Fall in love againFall in love again　Fall in love again　Fall in love again,：1999/02/2,：TOCT-106
https://www.uta-net.com/song/65808/,インカの花嫁,松任谷由実,松任谷由実,松任谷由実,遠去かるフェスタにいつかはぐれあなたは迷い出る星の岸辺群れ飛ぶホタルと　ムスクの匂いがほどいた小舟へとひき寄せる明け方の小鳥が騒ぐ前にとこしえの契りを交したいのあなたに逢う日を待ち焦がれていたジャングルを下ってここに来たHow can I cryはかない愛魔法が消える一夜限りの花嫁帰れなくてもいいと抱きしめたらつれて行ってあげる　エル・ドラドヘ嘘はつかないで　本気じゃないなら怒りのスコールに流されるWhat can I doわからず好きになってはだめよインカの花嫁How can I cryはかない愛魔法が消える一夜限りの花嫁What can I doわからず好きになってはだめよインカの花嫁,：1991/11/2,：TOCT-630
https://www.uta-net.com/song/44992/,Invisible Strings,松任谷由実,Yumi Matsutoya,Yumi Matsutoya,シルクのような雨 耳を澄ましたら街の喧騒はかすれてゆくそれは ほんのひととき あなたの想い出 微笑ませてくれる雨はただ そっと肩を抱き目がしらを くすぐっているよ恋の日記はいつか終りが来るけど愛のまなざしは ずっとそのままどんなこと書いたか 覚えてなくても 言葉は立ち昇るWhen the love is gone 愛が去ったとき物語は完結するのね忘れないで あなたがくれた やさしさがここにあることを思い出して 見えない糸で 綴じられた日々があることをページをめくるように 年は代わるけど私たちの時計 止まったまま高原の花のように 湖のように 霞んでゆれているWhen the love in gone 愛が去ったとき物語は書きたせないのね忘れないわ あなたがくれた やさしさがここにあるから思い出すわ 見えない糸で 結ばれたふたりがいるから忘れないで あなたがくれた やさしさがここにあることを思い出して 見えない糸を 信じてる私がいることを,：2004/11/1,：TOCT-256
